"record_id","transaction_id","date","time","location_id","SKU","quantity","is_member","customer_id","total_with_tax","tax"
"2169","904","2023-02-21","14:43:05","1","xfjts","2","false","0","0.40","0.07"
"2328","904","2023-02-21","14:43:05","4","hw422","2","false","0","2.80","0.47"
"2401","904","2023-02-21","14:43:05","5","iu8mz","2.91","false","0","5.82","0.97"
"2492","904","2023-02-21","14:43:05","3","hw422","2","false","0","2.80","0.47"
"2546","904","2023-02-21","14:43:05","5","osv5f","5","false","0","10.00","1.67"
"2585","904","2023-02-21","14:43:05","5","ysrak","4","false","0","9.20","1.53"
"2843","904","2023-02-21","14:43:05","5","ck5sb","3","false","0","5.10","0.85"
"2850","904","2023-02-21","14:43:05","2","jv78l","2","false","0","2.60","0.43"
"2028","903","2023-02-19","9:51:40","4","9gc8o","2","true","76","11.00","1.83"
"2166","903","2023-02-19","9:51:40","3","qmqeu","2","true","76","5.20","0.87"
"2715","903","2023-02-19","9:51:40","2","ttyc7","4","true","76","9.60","1.60"
"2241","902","2023-02-15","10:44:06","1","xfjts","3","true","77","0.60","0.10"
"2656","902","2023-02-15","10:44:06","1","ypf75","4.1","true","77","10.25","1.71"
"2369","901","2023-02-15","14:23:34","5","9gc8o","5","true","63","27.50","4.58"
"2693","901","2023-02-15","14:23:34","1","e02d7","1.01","true","63","0.10","0.02"
"2825","901","2023-02-15","14:23:34","4","ck5sb","4","true","63","6.80","1.13"
"2760","900","2023-02-15","14:00:14","3","e02d7","3.26","false","0","0.33","0.05"
"2902","900","2023-02-15","14:00:14","4","iu8mz","4.35","false","0","8.70","1.45"
"2587","899","2023-02-12","11:34:38","2","iu8mz","4.89","false","0","9.78","1.63"
"2613","899","2023-02-12","11:34:38","1","ysrak","5","false","0","11.50","1.92"
"2097","896","2023-02-04","8:08:07","5","qbzh7","4","true","92","10.00","1.67"
"2392","896","2023-02-04","8:08:07","1","ck5sb","5","true","92","8.50","1.42"
"2930","896","2023-02-04","8:08:07","4","hw422","4","true","92","5.60","0.93"
"2995","896","2023-02-04","8:08:07","2","skexy","4","true","92","12.00","2.00"
"2110","895","2023-02-13","17:09:43","4","cdue8","4","false","0","0.80","0.13"
"2232","895","2023-02-13","17:09:43","5","e02d7","4.02","false","0","0.40","0.07"
"2508","895","2023-02-13","17:09:43","2","qmqeu","3","false","0","7.80","1.30"
"2614","895","2023-02-13","17:09:43","5","bau61","3","false","0","0.60","0.10"
"2185","894","2023-02-15","18:36:56","5","sm0ik","2","false","0","2.40","0.40"
"2510","893","2023-02-24","15:55:16","2","e02d7","2.47","true","44","0.25","0.04"
"2780","893","2023-02-24","15:55:16","1","ysrak","2","true","44","4.60","0.77"
"2157","892","2023-02-10","13:13:25","3","qbzh7","4","false","0","10.00","1.67"
"2311","891","2023-02-19","13:56:02","4","ck5sb","5","true","7","8.50","1.42"
"2481","891","2023-02-19","13:56:02","3","9gc8o","5","true","7","27.50","4.58"
"2619","891","2023-02-19","13:56:02","5","j0ayn","3","true","7","4.50","0.75"
"2680","891","2023-02-19","13:56:02","2","9gc8o","5","true","7","27.50","4.58"
"2722","891","2023-02-19","13:56:02","2","cdue8","4","true","7","0.80","0.13"
"2766","891","2023-02-19","13:56:02","5","cdue8","3","true","7","0.60","0.10"
"2897","891","2023-02-19","13:56:02","2","iu8mz","2.5","true","7","5.00","0.83"
"2738","890","2023-02-17","11:03:14","4","e02d7","4.29","true","1","0.43","0.07"
"2908","889","2023-02-14","17:45:24","2","1m6s7","2","true","4","4.40","0.73"
"2095","888","2023-02-01","13:31:57","5","cdue8","2","false","0","0.40","0.07"
"2124","888","2023-02-01","13:31:57","4","1m6s7","5","false","0","11.00","1.83"
"2228","888","2023-02-01","13:31:57","5","1m6s7","5","false","0","11.00","1.83"
"2322","888","2023-02-01","13:31:57","4","iu8mz","2.97","false","0","5.94","0.99"
"2795","888","2023-02-01","13:31:57","2","9gc8o","5","false","0","27.50","4.58"
"2148","887","2023-02-23","14:11:56","2","qbzh7","4","false","0","10.00","1.67"
"2472","887","2023-02-23","14:11:56","5","sm0ik","5","false","0","6.00","1.00"
"2476","887","2023-02-23","14:11:56","2","fjl3q","2","false","0","0.40","0.07"
"2640","887","2023-02-23","14:11:56","4","iu8mz","1.31","false","0","2.62","0.44"
"2733","887","2023-02-23","14:11:56","4","fjl3q","5","false","0","1.00","0.17"
"2077","886","2023-02-06","9:37:25","3","ttyc7","5","false","0","12.00","2.00"
"2498","886","2023-02-06","9:37:25","2","9gc8o","2","false","0","11.00","1.83"
"2934","886","2023-02-06","9:37:25","2","cdue8","5","false","0","1.00","0.17"
"2368","885","2023-02-05","13:36:49","2","j0ayn","3","false","0","4.50","0.75"
"2555","885","2023-02-05","13:36:49","2","jv78l","4","false","0","5.20","0.87"
"2582","885","2023-02-05","13:36:49","5","bau61","5","false","0","1.00","0.17"
"2087","884","2023-02-05","9:05:15","5","hw422","2","false","0","2.80","0.47"
"2376","884","2023-02-05","9:05:15","1","qbzh7","4","false","0","10.00","1.67"
"2568","884","2023-02-05","9:05:15","2","sm0ik","2","false","0","2.40","0.40"
"2917","884","2023-02-05","9:05:15","2","e02d7","4.25","false","0","0.43","0.07"
"2419","883","2023-02-04","9:18:29","1","xfjts","4","true","6","0.80","0.13"
"2443","883","2023-02-04","9:18:29","4","ck5sb","5","true","6","8.50","1.42"
"2569","883","2023-02-04","9:18:29","5","hw422","3","true","6","4.20","0.70"
"2596","882","2023-02-16","11:09:04","2","cdue8","2","false","0","0.40","0.07"
"2745","882","2023-02-16","11:09:04","2","ysrak","4","false","0","9.20","1.53"
"2868","882","2023-02-16","11:09:04","1","e02d7","3.05","false","0","0.30","0.05"
"2982","882","2023-02-16","11:09:04","4","bau61","3","false","0","0.60","0.10"
"2180","881","2023-02-18","18:46:07","1","ypf75","1.84","true","2","4.60","0.77"
"2198","881","2023-02-18","18:46:07","5","j0ayn","4","true","2","6.00","1.00"
"2414","881","2023-02-18","18:46:07","2","bau61","2","true","2","0.40","0.07"
"2522","881","2023-02-18","18:46:07","5","qbzh7","5","true","2","12.50","2.08"
"2911","881","2023-02-18","18:46:07","2","skexy","4","true","2","12.00","2.00"
"2927","881","2023-02-18","18:46:07","3","skexy","3","true","2","9.00","1.50"
"2277","879","2023-02-24","12:18:57","3","hw422","2","true","37","2.80","0.47"
"2594","879","2023-02-24","12:18:57","1","e02d7","1.58","true","37","0.16","0.03"
"2824","879","2023-02-24","12:18:57","2","skexy","4","true","37","12.00","2.00"
"2346","878","2023-02-09","12:18:05","2","qmqeu","2","true","36","5.20","0.87"
"2445","878","2023-02-09","12:18:05","1","hw422","4","true","36","5.60","0.93"
"2612","878","2023-02-09","12:18:05","2","ysrak","5","true","36","11.50","1.92"
"2042","877","2023-02-16","16:33:11","2","9gc8o","2","false","0","11.00","1.83"
"2204","877","2023-02-16","16:33:11","1","skexy","2","false","0","6.00","1.00"
"2819","877","2023-02-16","16:33:11","2","iu8mz","2.13","false","0","4.26","0.71"
"2873","877","2023-02-16","16:33:11","3","osv5f","2","false","0","4.00","0.67"
"2280","876","2023-02-01","11:22:44","3","1m6s7","5","true","87","11.00","1.83"
"2348","876","2023-02-01","11:22:44","1","bau61","4","true","87","0.80","0.13"
"2470","876","2023-02-01","11:22:44","3","1m6s7","3","true","87","6.60","1.10"
"2226","875","2023-02-14","8:06:26","4","qbzh7","3","true","47","7.50","1.25"
"2572","875","2023-02-14","8:06:26","1","e02d7","4.73","true","47","0.47","0.08"
"2595","875","2023-02-14","8:06:26","5","iu8mz","2.87","true","47","5.74","0.96"
"2869","875","2023-02-14","8:06:26","1","qbzh7","3","true","47","7.50","1.25"
"2783","874","2023-02-16","19:39:47","2","fjl3q","2","false","0","0.40","0.07"
"2921","874","2023-02-16","19:39:47","3","ttyc7","2","false","0","4.80","0.80"
"2964","874","2023-02-16","19:39:47","3","j0ayn","2","false","0","3.00","0.50"
"2118","873","2023-02-01","17:13:04","2","ypf75","4.56","false","0","11.40","1.90"
"2866","872","2023-02-12","16:22:50","4","jv78l","2","false","0","2.60","0.43"
"2139","871","2023-02-10","13:52:56","5","ck5sb","2","false","0","3.40","0.57"
"2030","870","2023-02-01","12:57:33","4","hw422","5","false","0","7.00","1.17"
"2475","870","2023-02-01","12:57:33","3","e02d7","1.48","false","0","0.15","0.02"
"2578","870","2023-02-01","12:57:33","2","j0ayn","3","false","0","4.50","0.75"
"2075","869","2023-02-01","8:14:03","1","qmqeu","2","true","72","5.20","0.87"
"2490","869","2023-02-01","8:14:03","5","hw422","3","true","72","4.20","0.70"
"2735","869","2023-02-01","8:14:03","4","iu8mz","2.94","true","72","5.88","0.98"
"2152","868","2023-02-06","11:05:13","1","xfjts","2","true","79","0.40","0.07"
"2374","868","2023-02-06","11:05:13","4","ysrak","2","true","79","4.60","0.77"
"2654","868","2023-02-06","11:05:13","5","xfjts","5","true","79","1.00","0.17"
"2156","867","2023-02-10","17:32:05","3","9gc8o","5","true","87","27.50","4.58"
"2497","867","2023-02-10","17:32:05","3","ck5sb","4","true","87","6.80","1.13"
"2420","865","2023-02-23","8:18:15","3","iu8mz","4.59","false","0","9.18","1.53"
"2145","864","2023-02-16","9:50:58","2","bau61","5","true","93","1.00","0.17"
"2813","864","2023-02-16","9:50:58","2","iu8mz","4.48","true","93","8.96","1.49"
"2421","862","2023-02-22","12:02:11","2","hw422","3","false","0","4.20","0.70"
"2671","862","2023-02-22","12:02:11","1","osv5f","2","false","0","4.00","0.67"
"2646","861","2023-02-01","12:21:18","3","1m6s7","2","true","99","4.40","0.73"
"2074","860","2023-02-02","19:06:59","3","skexy","2","true","33","6.00","1.00"
"2799","860","2023-02-02","19:06:59","5","9gc8o","2","true","33","11.00","1.83"
"2784","859","2023-02-10","19:51:07","4","skexy","4","true","69","12.00","2.00"
"2361","858","2023-02-19","16:54:32","5","fjl3q","2","true","79","0.40","0.07"
"2728","858","2023-02-19","16:54:32","4","jv78l","5","true","79","6.50","1.08"
"2800","858","2023-02-19","16:54:32","3","iu8mz","3.55","true","79","7.10","1.18"
"2876","858","2023-02-19","16:54:32","2","fjl3q","2","true","79","0.40","0.07"
"2958","858","2023-02-19","16:54:32","5","skexy","4","true","79","12.00","2.00"
"2212","857","2023-02-07","18:34:13","3","jv78l","2","true","70","2.60","0.43"
"2599","857","2023-02-07","18:34:13","4","fjl3q","4","true","70","0.80","0.13"
"2094","856","2023-02-17","15:09:07","4","jv78l","3","true","39","3.90","0.65"
"2205","856","2023-02-17","15:09:07","4","osv5f","2","true","39","4.00","0.67"
"2860","856","2023-02-17","15:09:07","5","j0ayn","2","true","39","3.00","0.50"
"2319","855","2023-02-17","15:12:30","1","bau61","4","false","0","0.80","0.13"
"2687","855","2023-02-17","15:12:30","1","j0ayn","5","false","0","7.50","1.25"
"2972","855","2023-02-17","15:12:30","1","osv5f","3","false","0","6.00","1.00"
"2222","854","2023-02-04","13:58:25","4","fjl3q","5","true","7","1.00","0.17"
"2583","854","2023-02-04","13:58:25","3","sm0ik","4","true","7","4.80","0.80"
"2653","854","2023-02-04","13:58:25","5","1m6s7","4","true","7","8.80","1.47"
"2913","854","2023-02-04","13:58:25","3","ck5sb","3","true","7","5.10","0.85"
"2915","854","2023-02-04","13:58:25","5","qmqeu","3","true","7","7.80","1.30"
"2407","853","2023-02-18","8:07:39","2","jv78l","4","false","0","5.20","0.87"
"2674","853","2023-02-18","8:07:39","2","qmqeu","3","false","0","7.80","1.30"
"2966","853","2023-02-18","8:07:39","5","qmqeu","5","false","0","13.00","2.17"
"2085","852","2023-02-12","13:01:27","4","ysrak","4","false","0","9.20","1.53"
"2096","852","2023-02-12","13:01:27","1","ck5sb","5","false","0","8.50","1.42"
"2267","852","2023-02-12","13:01:27","1","jv78l","2","false","0","2.60","0.43"
"2126","851","2023-02-05","12:29:28","2","ysrak","3","true","32","6.90","1.15"
"2236","851","2023-02-05","12:29:28","4","skexy","2","true","32","6.00","1.00"
"2253","851","2023-02-05","12:29:28","5","e02d7","3.55","true","32","0.35","0.06"
"2755","851","2023-02-05","12:29:28","3","j0ayn","3","true","32","4.50","0.75"
"2832","851","2023-02-05","12:29:28","4","9gc8o","5","true","32","27.50","4.58"
"2861","851","2023-02-05","12:29:28","4","xfjts","4","true","32","0.80","0.13"
"2994","851","2023-02-05","12:29:28","1","fjl3q","5","true","32","1.00","0.17"
"2999","851","2023-02-05","12:29:28","2","fjl3q","4","true","32","0.80","0.13"
"2013","850","2023-02-01","11:02:33","4","xfjts","4","false","0","0.80","0.13"
"2247","850","2023-02-01","11:02:33","2","9gc8o","5","false","0","27.50","4.58"
"2642","850","2023-02-01","11:02:33","5","1m6s7","4","false","0","8.80","1.47"
"2206","848","2023-02-15","16:56:36","5","cdue8","4","false","0","0.80","0.13"
"2336","848","2023-02-15","16:56:36","2","ck5sb","3","false","0","5.10","0.85"
"2341","848","2023-02-15","16:56:36","5","skexy","3","false","0","9.00","1.50"
"2517","848","2023-02-15","16:56:36","3","j0ayn","2","false","0","3.00","0.50"
"2984","848","2023-02-15","16:56:36","2","ck5sb","2","false","0","3.40","0.57"
"2649","847","2023-02-07","18:13:58","3","bau61","3","false","0","0.60","0.10"
"2700","847","2023-02-07","18:13:58","2","ysrak","4","false","0","9.20","1.53"
"2396","846","2023-02-06","11:21:24","5","ysrak","2","false","0","4.60","0.77"
"2441","846","2023-02-06","11:21:24","2","j0ayn","2","false","0","3.00","0.50"
"2581","846","2023-02-06","11:21:24","5","cdue8","5","false","0","1.00","0.17"
"2774","846","2023-02-06","11:21:24","4","fjl3q","5","false","0","1.00","0.17"
"2777","846","2023-02-06","11:21:24","5","9gc8o","5","false","0","27.50","4.58"
"2924","846","2023-02-06","11:21:24","4","j0ayn","5","false","0","7.50","1.25"
"2382","845","2023-02-13","19:04:22","2","qmqeu","3","false","0","7.80","1.30"
"2036","844","2023-02-10","17:27:32","1","ysrak","2","false","0","4.60","0.77"
"2081","844","2023-02-10","17:27:32","4","hw422","2","false","0","2.80","0.47"
"2831","844","2023-02-10","17:27:32","4","iu8mz","4.36","false","0","8.72","1.45"
"2123","843","2023-02-11","18:44:07","3","skexy","5","false","0","15.00","2.50"
"2158","843","2023-02-11","18:44:07","2","ttyc7","4","false","0","9.60","1.60"
"2533","843","2023-02-11","18:44:07","2","e02d7","4.81","false","0","0.48","0.08"
"2064","842","2023-02-08","16:27:43","1","fjl3q","4","true","57","0.80","0.13"
"2112","842","2023-02-08","16:27:43","4","osv5f","5","true","57","10.00","1.67"
"2122","842","2023-02-08","16:27:43","4","ysrak","2","true","57","4.60","0.77"
"2274","842","2023-02-08","16:27:43","3","ttyc7","2","true","57","4.80","0.80"
"2827","842","2023-02-08","16:27:43","5","iu8mz","3.35","true","57","6.70","1.12"
"2302","841","2023-02-26","19:25:42","1","e02d7","4.58","false","0","0.46","0.08"
"2428","841","2023-02-26","19:25:42","5","xfjts","4","false","0","0.80","0.13"
"2432","841","2023-02-26","19:25:42","2","1m6s7","4","false","0","8.80","1.47"
"2539","841","2023-02-26","19:25:42","5","skexy","4","false","0","12.00","2.00"
"2957","841","2023-02-26","19:25:42","2","qmqeu","5","false","0","13.00","2.17"
"2195","840","2023-02-15","14:35:00","5","skexy","3","false","0","9.00","1.50"
"2574","840","2023-02-15","14:35:00","2","ysrak","3","false","0","6.90","1.15"
"2600","840","2023-02-15","14:35:00","5","ysrak","2","false","0","4.60","0.77"
"2881","840","2023-02-15","14:35:00","3","iu8mz","2.03","false","0","4.06","0.68"
"2162","839","2023-02-25","14:18:57","2","fjl3q","5","false","0","1.00","0.17"
"2608","838","2023-02-16","10:43:02","1","qmqeu","4","false","0","10.40","1.73"
"2751","838","2023-02-16","10:43:02","4","jv78l","2","false","0","2.60","0.43"
"2808","838","2023-02-16","10:43:02","1","osv5f","2","false","0","4.00","0.67"
"2952","838","2023-02-16","10:43:02","5","ttyc7","3","false","0","7.20","1.20"
"2113","837","2023-02-02","12:54:46","3","cdue8","3","false","0","0.60","0.10"
"2143","837","2023-02-02","12:54:46","4","e02d7","1.6","false","0","0.16","0.03"
"2176","837","2023-02-02","12:54:46","4","osv5f","2","false","0","4.00","0.67"
"2293","837","2023-02-02","12:54:46","3","iu8mz","4.67","false","0","9.34","1.56"
"2834","837","2023-02-02","12:54:46","1","fjl3q","3","false","0","0.60","0.10"
"2129","836","2023-02-24","15:33:56","5","skexy","2","true","12","6.00","1.00"
"2214","836","2023-02-24","15:33:56","4","osv5f","5","true","12","10.00","1.67"
"2602","836","2023-02-24","15:33:56","5","ttyc7","3","true","12","7.20","1.20"
"2127","835","2023-02-12","15:05:36","5","j0ayn","2","true","6","3.00","0.50"
"2629","835","2023-02-12","15:05:36","1","ysrak","4","true","6","9.20","1.53"
"2039","834","2023-02-16","16:11:13","5","cdue8","3","true","32","0.60","0.10"
"2133","834","2023-02-16","16:11:13","2","cdue8","2","true","32","0.40","0.07"
"2137","834","2023-02-16","16:11:13","1","j0ayn","4","true","32","6.00","1.00"
"2473","834","2023-02-16","16:11:13","2","ypf75","1.15","true","32","2.88","0.48"
"2954","834","2023-02-16","16:11:13","2","ttyc7","3","true","32","7.20","1.20"
"2469","833","2023-02-16","15:50:03","2","9gc8o","4","true","53","22.00","3.67"
"2636","833","2023-02-16","15:50:03","2","qbzh7","2","true","53","5.00","0.83"
"2681","833","2023-02-16","15:50:03","4","e02d7","1.57","true","53","0.16","0.03"
"2717","833","2023-02-16","15:50:03","4","ck5sb","2","true","53","3.40","0.57"
"2752","833","2023-02-16","15:50:03","3","1m6s7","3","true","53","6.60","1.10"
"2916","833","2023-02-16","15:50:03","3","jv78l","5","true","53","6.50","1.08"
"2367","832","2023-02-14","16:58:33","3","qbzh7","4","false","0","10.00","1.67"
"2199","831","2023-02-04","10:44:23","5","skexy","5","true","75","15.00","2.50"
"2335","831","2023-02-04","10:44:23","4","ck5sb","2","true","75","3.40","0.57"
"2415","831","2023-02-04","10:44:23","4","sm0ik","2","true","75","2.40","0.40"
"2032","830","2023-02-15","16:47:28","1","osv5f","5","true","29","10.00","1.67"
"2598","830","2023-02-15","16:47:28","3","qmqeu","4","true","29","10.40","1.73"
"2338","829","2023-02-27","19:53:02","1","e02d7","2.14","true","36","0.21","0.04"
"2454","829","2023-02-27","19:53:02","3","ck5sb","2","true","36","3.40","0.57"
"2534","829","2023-02-27","19:53:02","2","j0ayn","5","true","36","7.50","1.25"
"2609","829","2023-02-27","19:53:02","5","hw422","5","true","36","7.00","1.17"
"2744","829","2023-02-27","19:53:02","4","xfjts","3","true","36","0.60","0.10"
"2953","829","2023-02-27","19:53:02","4","osv5f","4","true","36","8.00","1.33"
"2362","826","2023-02-15","8:42:35","5","fjl3q","3","false","0","0.60","0.10"
"2864","826","2023-02-15","8:42:35","3","ck5sb","4","false","0","6.80","1.13"
"2652","825","2023-02-04","17:55:12","2","sm0ik","3","false","0","3.60","0.60"
"2863","825","2023-02-04","17:55:12","1","iu8mz","2.79","false","0","5.58","0.93"
"2170","824","2023-02-03","13:12:27","5","e02d7","3.29","false","0","0.33","0.05"
"2519","824","2023-02-03","13:12:27","3","ttyc7","2","false","0","4.80","0.80"
"2926","824","2023-02-03","13:12:27","3","qmqeu","4","false","0","10.40","1.73"
"2243","823","2023-02-01","9:00:44","1","hw422","3","false","0","4.20","0.70"
"2577","823","2023-02-01","9:00:44","1","bau61","5","false","0","1.00","0.17"
"2658","822","2023-02-07","8:42:28","4","hw422","5","false","0","7.00","1.17"
